timestamp,timestampms,tid,price,amount,exchange,type
1970-01-19 16:52:35.517,2021-03-17 04:31:57.075,28429160056,55774.75,0.01271472,gemini,buy
1970-01-19 16:52:35.511,2021-03-17 04:31:51.983,28429149349,55776.01,0.00611554,gemini,buy
1970-01-19 16:52:35.505,2021-03-17 04:31:45.521,28429127186,55756.76,0.00151101,gemini,buy
1970-01-19 16:52:35.505,2021-03-17 04:31:45.521,28429127184,55753.55,0.00026689,gemini,buy
1970-01-19 16:52:35.496,2021-03-17 04:31:36.969,28429099984,55728.52,0.00041007,gemini,buy
1970-01-19 16:52:35.496,2021-03-17 04:31:36.969,28429099982,55728.52,0.00040993,gemini,buy
1970-01-19 16:52:35.494,2021-03-17 04:31:34.830,28429092515,55717.22,0.00001397,gemini,buy
1970-01-19 16:52:35.494,2021-03-17 04:31:34.830,28429092513,55717.22,0.00006603,gemini,buy
1970-01-19 16:52:35.493,2021-03-17 04:31:33.186,28429086769,55701.98,0.00051965,gemini,buy
1970-01-19 16:52:35.493,2021-03-17 04:31:33.186,28429086767,55701.98,0.00004035,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.942,28429078582,55679.22,0.00389114,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.942,28429078580,55679.22,0.00000886,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.459,28429076957,55679.22,0.00001,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.458,28429076951,55679.22,0.00303015,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.458,28429076949,55676.92,0.00000985,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076905,55676.92,0.00043683,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076903,55676.92,0.00455236,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076901,55676.92,0.00001552,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076899,55676.92,0.01146432,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076897,55676.92,0.02274344,gemini,buy
1970-01-19 16:52:35.489,2021-03-17 04:31:29.438,28429076895,55676.92,0.00208753,gemini,buy
1970-01-19 16:52:35.488,2021-03-17 04:31:28.325,28429073903,55676.92,0.0017339,gemini,buy
1970-01-19 16:52:35.486,2021-03-17 04:31:26.637,28429067349,55664.11,0.06255153,gemini,buy
1970-01-19 16:52:35.486,2021-03-17 04:31:26.637,28429067347,55664.11,0.02675619,gemini,buy
1970-01-19 16:52:35.486,2021-03-17 04:31:26.637,28429067345,55664.11,0.00014405,gemini,buy
1970-01-19 16:52:35.480,2021-03-17 04:31:20.398,28429049118,55666.41,0.0250620992,gemini,buy
1970-01-19 16:52:35.463,2021-03-17 04:31:03.236,28429004228,55653.12,0.00001779,gemini,buy
1970-01-19 16:52:35.456,2021-03-17 04:30:56.387,28428982236,55605.45,0.02106165,gemini,sell
1970-01-19 16:52:35.455,2021-03-17 04:30:55.768,28428979149,55623.04,0.00173675,gemini,buy
1970-01-19 16:52:35.455,2021-03-17 04:30:55.289,28428977160,55598.20,0.01836919,gemini,sell
1970-01-19 16:52:35.453,2021-03-17 04:30:53.848,28428968839,55557.43,0.00002,gemini,buy
1970-01-19 16:52:35.453,2021-03-17 04:30:53.843,28428968787,55557.43,0.0841,gemini,buy
1970-01-19 16:52:35.453,2021-03-17 04:30:53.754,28428968397,55557.38,0.06314587,gemini,sell
1970-01-19 16:52:35.453,2021-03-17 04:30:53.754,28428968395,55557.41,0.00720385,gemini,sell
1970-01-19 16:52:35.453,2021-03-17 04:30:53.648,28428967601,55525.66,0.00000675,gemini,buy
1970-01-19 16:52:35.453,2021-03-17 04:30:53.567,28428966979,55525.66,0.11594499,gemini,buy
1970-01-19 16:52:35.453,2021-03-17 04:30:53.567,28428966977,55525.65,0.00000501,gemini,buy
1970-01-19 16:52:35.453,2021-03-17 04:30:53.566,28428966971,55525.65,0.00001,gemini,buy
1970-01-19 16:52:35.446,2021-03-17 04:30:46.375,28428952939,55525.66,0.00263461,gemini,buy
1970-01-19 16:52:35.445,2021-03-17 04:30:45.116,28428949600,55520.62,0.00012663,gemini,sell
1970-01-19 16:52:35.442,2021-03-17 04:30:42.591,28428945712,55520.50,0.00882477,gemini,buy
1970-01-19 16:52:35.438,2021-03-17 04:30:38.816,28428934594,55520.54,0.01343262,gemini,sell
1970-01-19 16:52:35.435,2021-03-17 04:30:35.922,28428928274,55521.72,0.02149475,gemini,buy
1970-01-19 16:52:35.434,2021-03-17 04:30:34.853,28428926966,55521.72,0.026053,gemini,buy
1970-01-19 16:52:35.430,2021-03-17 04:30:30.357,28428915084,55522.57,0.00284699,gemini,buy
1970-01-19 16:52:35.430,2021-03-17 04:30:30.357,28428915082,55522.57,0.00002165,gemini,buy
1970-01-19 16:52:35.430,2021-03-17 04:30:30.357,28428915079,55522.57,0.00001859,gemini,buy
1970-01-19 16:52:35.430,2021-03-17 04:30:30.357,28428915077,55522.57,0.00002937,gemini,buy
1970-01-19 16:52:35.415,2021-03-17 04:30:15.831,28428884532,55522.56,0.00045026,gemini,sell
1970-01-19 16:52:35.414,2021-03-17 04:30:14.830,28428880298,55529.21,0.00006603,gemini,sell
1970-01-19 16:52:35.413,2021-03-17 04:30:13.426,28428878212,55529.29,0.00277747,gemini,buy
1970-01-19 16:52:35.409,2021-03-17 04:30:09.680,28428869652,55529.51,0.08736493,gemini,sell
1970-01-19 16:52:35.408,2021-03-17 04:30:08.688,28428865046,55534.98,0.00038586,gemini,sell
1970-01-19 16:52:35.402,2021-03-17 04:30:02.723,28428850151,55529.63,0.00045,gemini,sell
1970-01-19 16:52:35.402,2021-03-17 04:30:02.580,28428849348,55532.03,0.00001,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849335,55532.03,0.0809178,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849333,55532.02,0.0000022,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849323,55532.02,0.01317973,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849321,55532.02,0.00201048,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849319,55532.02,0.00324708,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849317,55532.02,0.00985924,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849315,55532.02,0.00848435,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849313,55532.02,0.00019988,gemini,buy
1970-01-19 16:52:35.402,2021-03-17 04:30:02.578,28428849311,55532.02,0.00710924,gemini,buy
1970-01-19 16:52:35.388,2021-03-17 04:29:48.100,28428824325,55532.02,0.00376513,gemini,buy
1970-01-19 16:52:35.388,2021-03-17 04:29:48.100,28428824323,55532.02,0.01325375,gemini,buy
1970-01-19 16:52:35.386,2021-03-17 04:29:46.911,28428821445,55555.55,0.00000689,gemini,sell
1970-01-19 16:52:35.384,2021-03-17 04:29:44.638,28428813589,55555.55,0.00035311,gemini,sell
1970-01-19 16:52:35.384,2021-03-17 04:29:44.638,28428813587,55556.29,0.00000689,gemini,sell
1970-01-19 16:52:35.384,2021-03-17 04:29:44.638,28428813577,55556.29,0.00026,gemini,sell
1970-01-19 16:52:35.383,2021-03-17 04:29:43.738,28428812153,55556.30,0.00085986,gemini,buy
1970-01-19 16:52:35.364,2021-03-17 04:29:24.472,28428775892,55588.85,0.0017361,gemini,buy
1970-01-19 16:52:35.356,2021-03-17 04:29:16.194,28428760362,55594.65,0.00094776,gemini,buy
1970-01-19 16:52:35.355,2021-03-17 04:29:15.593,28428758381,55568.13,0.10651156,gemini,sell
1970-01-19 16:52:35.355,2021-03-17 04:29:15.500,28428757976,55600.00,0.00000856,gemini,sell
1970-01-19 16:52:35.355,2021-03-17 04:29:15.193,28428756829,55600.00,0.00179,gemini,sell
1970-01-19 16:52:35.353,2021-03-17 04:29:13.588,28428752882,55605.58,0.00000594,gemini,sell
1970-01-19 16:52:35.353,2021-03-17 04:29:13.288,28428752099,55605.58,0.00006,gemini,sell
1970-01-19 16:52:35.352,2021-03-17 04:29:12.729,28428750294,55605.59,0.0397673278,gemini,buy
1970-01-19 16:52:35.352,2021-03-17 04:29:12.729,28428750292,55605.59,0.02402734,gemini,buy
1970-01-19 16:52:35.352,2021-03-17 04:29:12.729,28428750290,55605.59,0.00021784,gemini,buy
1970-01-19 16:52:35.352,2021-03-17 04:29:12.729,28428750288,55605.59,0.02344748,gemini,buy
1970-01-19 16:52:35.352,2021-03-17 04:29:12.729,28428750286,55605.59,0.02006649,gemini,buy
1970-01-19 16:52:35.351,2021-03-17 04:29:11.040,28428747109,55605.59,0.00742909,gemini,buy
1970-01-19 16:52:35.341,2021-03-17 04:29:01.802,28428733904,55605.59,0.00164645,gemini,buy
1970-01-19 16:52:35.330,2021-03-17 04:28:50.964,28428717149,55605.59,0.00085797,gemini,buy
1970-01-19 16:52:35.322,2021-03-17 04:28:42.653,28428700572,55641.88,0.00001352,gemini,sell
1970-01-19 16:52:35.322,2021-03-17 04:28:42.653,28428700570,55641.88,0.00026648,gemini,sell
1970-01-19 16:52:35.321,2021-03-17 04:28:41.760,28428697899,55643.83,0.00880624,gemini,buy
1970-01-19 16:52:35.319,2021-03-17 04:28:39.285,28428692323,55653.60,0.00082669,gemini,buy
1970-01-19 16:52:35.317,2021-03-17 04:28:37.910,28428690185,55646.61,0.0027,gemini,sell
1970-01-19 16:52:35.315,2021-03-17 04:28:35.484,28428686140,55653.60,0.0030875,gemini,buy
1970-01-19 16:52:35.312,2021-03-17 04:28:32.870,28428679424,55679.22,0.00162006,gemini,sell
1970-01-19 16:52:35.312,2021-03-17 04:28:32.870,28428679422,55679.22,0.0007184,gemini,sell
1970-01-19 16:52:35.283,2021-03-17 04:28:03.193,28428625103,55700.04,0.00017029,gemini,buy
1970-01-19 16:52:35.272,2021-03-17 04:27:52.672,28428601975,55703.45,0.00002342,gemini,buy
1970-01-19 16:52:35.272,2021-03-17 04:27:52.672,28428601973,55703.45,0.00006658,gemini,buy
1970-01-19 16:52:35.270,2021-03-17 04:27:50.182,28428593941,55684.68,0.00001241,gemini,buy
1970-01-19 16:52:35.270,2021-03-17 04:27:50.182,28428593939,55684.68,0.00217759,gemini,buy
1970-01-19 16:52:35.264,2021-03-17 04:27:44.283,28428580626,55684.68,0.01760265,gemini,buy
1970-01-19 16:52:35.256,2021-03-17 04:27:36.817,28428571228,55684.72,0.00001,gemini,buy
1970-01-19 16:52:35.251,2021-03-17 04:27:31.098,28428558861,55711.71,0.00000432,gemini,sell
1970-01-19 16:52:35.250,2021-03-17 04:27:30.965,28428558098,55711.71,0.01768,gemini,sell
1970-01-19 16:52:35.248,2021-03-17 04:27:28.713,28428553678,55708.16,0.03224526,gemini,buy
1970-01-19 16:52:35.248,2021-03-17 04:27:28.713,28428553676,55708.16,0.00002498,gemini,buy
1970-01-19 16:52:35.248,2021-03-17 04:27:28.713,28428553674,55708.16,0.00004544,gemini,buy
1970-01-19 16:52:35.233,2021-03-17 04:27:13.557,28428524441,55708.16,0.00202667,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.249,28428504029,55681.98,0.00781,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.249,28428504022,55681.98,0.05,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.248,28428504014,55681.98,0.24038573,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.248,28428504012,55679.23,0.00000427,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503752,55679.23,0.00101211,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503750,55679.23,0.00059091,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503748,55679.23,0.02108479,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503746,55679.23,0.01953928,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503744,55679.23,0.00002733,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503742,55679.23,0.00002558,gemini,buy
1970-01-19 16:52:35.222,2021-03-17 04:27:02.192,28428503740,55679.23,0.03,gemini,buy
1970-01-19 16:52:35.186,2021-03-17 04:26:26.629,28428429423,55711.71,0.2999,gemini,sell
1970-01-19 16:52:35.183,2021-03-17 04:26:23.072,28428422315,55732.87,0.0178801523,gemini,buy
1970-01-19 16:52:35.167,2021-03-17 04:26:07.696,28428393471,55741.45,0.00879129,gemini,buy
1970-01-19 16:52:35.159,2021-03-17 04:25:59.329,28428375873,55756.37,0.00138804,gemini,buy
1970-01-19 16:52:35.159,2021-03-17 04:25:59.329,28428375871,55756.37,0.00123417,gemini,buy
1970-01-19 16:52:35.149,2021-03-17 04:25:49.591,28428355802,55779.87,0.01757145,gemini,buy
1970-01-19 16:52:35.128,2021-03-17 04:25:28.630,28428311720,55761.29,0.00878967,gemini,buy
1970-01-19 16:52:35.111,2021-03-17 04:25:11.036,28428278007,55758.54,0.00173026,gemini,buy
1970-01-19 16:52:35.108,2021-03-17 04:25:08.608,28428273837,55760.00,0.003802,gemini,sell
1970-01-19 16:52:35.108,2021-03-17 04:25:08.557,28428273820,55760.00,0.05,gemini,sell
1970-01-19 16:52:35.106,2021-03-17 04:25:06.990,28428270465,55773.42,0.0053601457,gemini,buy
1970-01-19 16:52:35.100,2021-03-17 04:25:00.318,28428249039,55757.42,0.00001,gemini,buy
1970-01-19 16:52:35.070,2021-03-17 04:24:30.100,28428170177,55818.91,0.00002,gemini,sell
1970-01-19 16:52:35.061,2021-03-17 04:24:21.745,28428152656,55836.24,0.00201113,gemini,buy
1970-01-19 16:52:35.061,2021-03-17 04:24:21.059,28428149076,55836.93,0.00035826,gemini,buy
1970-01-19 16:52:35.059,2021-03-17 04:24:19.310,28428145385,55837.25,0.00165035,gemini,buy
1970-01-19 16:52:35.059,2021-03-17 04:24:19.310,28428145383,55833.48,0.00001618,gemini,buy
1970-01-19 16:52:35.056,2021-03-17 04:24:16.406,28428138334,55833.49,0.05774286,gemini,buy
1970-01-19 16:52:35.056,2021-03-17 04:24:16.406,28428138332,55833.48,0.03,gemini,buy
1970-01-19 16:52:35.054,2021-03-17 04:24:14.160,28428130123,55839.44,0.000051,gemini,buy
1970-01-19 16:52:35.054,2021-03-17 04:24:14.160,28428130121,55839.44,0.00026648,gemini,buy
1970-01-19 16:52:35.052,2021-03-17 04:24:12.865,28428127644,55818.44,0.00126596,gemini,buy
1970-01-19 16:52:35.052,2021-03-17 04:24:12.865,28428127642,55818.44,0.00005404,gemini,buy
1970-01-19 16:52:35.034,2021-03-17 04:23:54.122,28428082655,55804.18,0.00005,gemini,buy
1970-01-19 16:52:35.033,2021-03-17 04:23:53.866,28428081805,55793.85,0.00001352,gemini,buy
1970-01-19 16:52:35.033,2021-03-17 04:23:53.866,28428081803,55793.85,0.00013543,gemini,buy
1970-01-19 16:52:35.033,2021-03-17 04:23:53.866,28428081801,55793.85,0.00660905,gemini,buy
1970-01-19 16:52:35.033,2021-03-17 04:23:53.866,28428081799,55793.85,0.000102,gemini,buy
1970-01-19 16:52:35.032,2021-03-17 04:23:52.997,28428080419,55793.85,0.00166413,gemini,buy
1970-01-19 16:52:35.032,2021-03-17 04:23:52.997,28428080417,55793.85,0.00006594,gemini,buy
1970-01-19 16:52:35.030,2021-03-17 04:23:50.539,28428073594,55782.12,0.00381656,gemini,buy
1970-01-19 16:52:35.030,2021-03-17 04:23:50.539,28428073592,55782.12,0.00847344,gemini,buy
1970-01-19 16:52:35.026,2021-03-17 04:23:46.155,28428062510,55775.24,0.00682,gemini,buy
1970-01-19 16:52:35.026,2021-03-17 04:23:46.154,28428062504,55775.24,0.0525,gemini,buy
1970-01-19 16:52:35.026,2021-03-17 04:23:46.154,28428062502,55775.24,0.03,gemini,buy
1970-01-19 16:52:35.023,2021-03-17 04:23:43.443,28428055444,55775.25,0.00166897,gemini,buy
1970-01-19 16:52:35.015,2021-03-17 04:23:35.643,28428036323,55776.18,0.00190901,gemini,buy
1970-01-19 16:52:35.015,2021-03-17 04:23:35.595,28428036273,55776.18,0.00896261,gemini,buy
1970-01-19 16:52:35.011,2021-03-17 04:23:31.146,28428020298,55777.88,0.00008,gemini,buy
1970-01-19 16:52:35.009,2021-03-17 04:23:29.987,28428013702,55764.33,0.02999311,gemini,buy
1970-01-19 16:52:35.009,2021-03-17 04:23:29.987,28428013700,55753.55,0.00000689,gemini,buy
1970-01-19 16:52:35.009,2021-03-17 04:23:29.946,28428013642,55753.55,0.00026,gemini,buy
1970-01-19 16:52:35.009,2021-03-17 04:23:29.928,28428013565,55749.36,0.00005,gemini,buy
1970-01-19 16:52:35.001,2021-03-17 04:23:21.043,28427992926,55748.94,0.000359,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.451,28427991355,55728.99,0.00679,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.368,28427990940,55728.99,0.00866,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.123,28427989902,55728.99,0.00022109,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.123,28427989900,55728.99,0.03143891,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.122,28427989892,55728.99,0.03109083,gemini,buy
1970-01-19 16:52:35.000,2021-03-17 04:23:20.122,28427989890,55728.99,0.00008917,gemini,buy
1970-01-19 16:52:34.999,2021-03-17 04:23:19.022,28427985919,55712.63,0.00093727,gemini,buy
1970-01-19 16:52:34.999,2021-03-17 04:23:19.022,28427985917,55712.63,0.00160458,gemini,buy
1970-01-19 16:52:34.999,2021-03-17 04:23:19.022,28427985915,55712.63,0.00002815,gemini,buy
1970-01-19 16:52:34.990,2021-03-17 04:23:10.704,28427971551,55712.63,0.03237478,gemini,buy
1970-01-19 16:52:34.990,2021-03-17 04:23:10.704,28427971549,55712.63,0.00387522,gemini,buy
1970-01-19 16:52:34.983,2021-03-17 04:23:03.965,28427957093,55717.69,0.00035716,gemini,buy
1970-01-19 16:52:34.982,2021-03-17 04:23:02.100,28427951738,55717.69,0.0089425118,gemini,buy
1970-01-19 16:52:34.978,2021-03-17 04:22:58.916,28427942630,55718.23,0.00339358,gemini,buy
1970-01-19 16:52:34.977,2021-03-17 04:22:57.056,28427939476,55718.23,0.00014304,gemini,buy
1970-01-19 16:52:34.965,2021-03-17 04:22:45.854,28427924279,55721.10,0.02648059,gemini,buy
1970-01-19 16:52:34.965,2021-03-17 04:22:45.854,28427924277,55709.71,0.03146465,gemini,buy
1970-01-19 16:52:34.965,2021-03-17 04:22:45.854,28427924275,55709.71,0.03,gemini,buy
1970-01-19 16:52:34.958,2021-03-17 04:22:38.445,28427907045,55688.83,0.00005163,gemini,buy
1970-01-19 16:52:34.958,2021-03-17 04:22:38.445,28427907043,55688.83,0.00002837,gemini,buy
1970-01-19 16:52:34.955,2021-03-17 04:22:35.422,28427901378,55688.83,0.00144112,gemini,buy
1970-01-19 16:52:34.955,2021-03-17 04:22:35.183,28427901092,55688.83,0.02464189,gemini,buy
1970-01-19 16:52:34.947,2021-03-17 04:22:27.017,28427886242,55697.35,0.00527844,gemini,buy
1970-01-19 16:52:34.935,2021-03-17 04:22:15.550,28427857019,55679.22,0.00934795,gemini,buy
1970-01-19 16:52:34.935,2021-03-17 04:22:15.550,28427857017,55679.22,0.00006608,gemini,buy
1970-01-19 16:52:34.935,2021-03-17 04:22:15.550,28427857015,55679.22,0.00002597,gemini,buy
1970-01-19 16:52:34.920,2021-03-17 04:22:00.715,28427827494,55679.79,0.01082843,gemini,buy
1970-01-19 16:52:34.918,2021-03-17 04:21:58.405,28427823113,55679.81,0.00026012,gemini,buy
1970-01-19 16:52:34.901,2021-03-17 04:21:41.879,28427785120,55702.40,0.00084314,gemini,buy
1970-01-19 16:52:34.892,2021-03-17 04:21:32.814,28427773678,55702.44,0.01759705,gemini,buy
1970-01-19 16:52:34.879,2021-03-17 04:21:19.507,28427752699,55705.22,0.00085757,gemini,buy
1970-01-19 16:52:34.869,2021-03-17 04:21:09.172,28427729156,55743.67,0.00101312,gemini,buy
1970-01-19 16:52:34.869,2021-03-17 04:21:09.172,28427729154,55743.67,0.02975885,gemini,buy
1970-01-19 16:52:34.867,2021-03-17 04:21:07.860,28427727924,55743.67,0.00024115,gemini,buy
1970-01-19 16:52:34.862,2021-03-17 04:21:02.084,28427719541,55743.68,0.00099353,gemini,buy
1970-01-19 16:52:34.847,2021-03-17 04:20:47.574,28427689516,55745.83,0.05819106,gemini,buy
1970-01-19 16:52:34.847,2021-03-17 04:20:47.574,28427689514,55731.16,0.02972573,gemini,buy
1970-01-19 16:52:34.846,2021-03-17 04:20:46.451,28427687965,55731.16,0.00027427,gemini,buy
1970-01-19 16:52:34.846,2021-03-17 04:20:46.451,28427687963,55719.52,0.00005612,gemini,buy
1970-01-19 16:52:34.838,2021-03-17 04:20:38.697,28427669620,55700.75,0.00005841,gemini,buy
1970-01-19 16:52:34.838,2021-03-17 04:20:38.697,28427669618,55700.75,0.00003158,gemini,buy
1970-01-19 16:52:34.838,2021-03-17 04:20:38.697,28427669616,55700.75,0.00006001,gemini,buy
1970-01-19 16:52:34.838,2021-03-17 04:20:38.697,28427669614,55700.75,0.03,gemini,buy
1970-01-19 16:52:34.829,2021-03-17 04:20:29.461,28427648421,55686.30,0.01518158,gemini,buy
1970-01-19 16:52:34.829,2021-03-17 04:20:29.461,28427648419,55686.30,0.02940164,gemini,buy
1970-01-19 16:52:34.829,2021-03-17 04:20:29.461,28427648417,55686.30,0.00006209,gemini,buy
1970-01-19 16:52:34.829,2021-03-17 04:20:29.461,28427648415,55686.30,0.00003771,gemini,buy
1970-01-19 16:52:34.829,2021-03-17 04:20:29.461,28427648413,55686.30,0.00007698,gemini,buy
1970-01-19 16:52:34.824,2021-03-17 04:20:24.187,28427637693,55686.30,0.00279158,gemini,buy
1970-01-19 16:52:34.811,2021-03-17 04:20:11.320,28427611842,55712.55,0.00967138,gemini,buy
1970-01-19 16:52:34.811,2021-03-17 04:20:11.320,28427611840,55693.23,0.00747643,gemini,buy
1970-01-19 16:52:34.811,2021-03-17 04:20:11.320,28427611838,55693.23,0.00126142,gemini,buy
1970-01-19 16:52:34.811,2021-03-17 04:20:11.320,28427611836,55693.23,0.02730467,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599625,55693.23,0.00269533,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599623,55684.85,0.00031621,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599621,55684.85,0.00053005,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599619,55684.85,0.00026652,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599617,55684.85,0.007181,gemini,buy
1970-01-19 16:52:34.806,2021-03-17 04:20:06.262,28427599615,55684.85,0.01698216,gemini,buy
1970-01-19 16:52:34.805,2021-03-17 04:20:05.712,28427597587,55684.85,0.00034108,gemini,buy
1970-01-19 16:52:34.805,2021-03-17 04:20:05.712,28427597585,55684.85,0.00139237,gemini,buy
1970-01-19 16:52:34.804,2021-03-17 04:20:04.651,28427594585,55684.85,0.00004766,gemini,buy
1970-01-19 16:52:34.795,2021-03-17 04:19:55.636,28427580087,55692.20,0.00173323,gemini,buy
1970-01-19 16:52:34.795,2021-03-17 04:19:55.342,28427579719,55692.21,0.1711614668,gemini,buy
1970-01-19 16:52:34.795,2021-03-17 04:19:55.342,28427579717,55691.83,0.00020941,gemini,buy
1970-01-19 16:52:34.795,2021-03-17 04:19:55.342,28427579715,55691.83,0.00756124,gemini,buy
1970-01-19 16:52:34.794,2021-03-17 04:19:54.751,28427578970,55691.83,0.01516331,gemini,buy
1970-01-19 16:52:34.794,2021-03-17 04:19:54.751,28427578968,55691.83,0.00001644,gemini,buy
1970-01-19 16:52:34.794,2021-03-17 04:19:54.751,28427578966,55691.83,0.03,gemini,buy
1970-01-19 16:52:34.789,2021-03-17 04:19:49.575,28427566863,55693.68,0.0003307,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.566,28427527906,55707.38,0.00005087,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.566,28427527904,55707.38,0.00001913,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.174,28427525978,55692.67,0.00757,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.110,28427525680,55692.56,0.02707838,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.110,28427525678,55692.55,0.00000162,gemini,buy
1970-01-19 16:52:34.774,2021-03-17 04:19:34.110,28427525672,55692.55,0.01939,gemini,buy
1970-01-19 16:52:34.770,2021-03-17 04:19:30.841,28427516380,55693.37,0.00439989,gemini,buy
1970-01-19 16:52:34.768,2021-03-17 04:19:28.511,28427508836,55695.17,0.00439974,gemini,buy
1970-01-19 16:52:34.757,2021-03-17 04:19:17.367,28427476664,55731.01,0.00000086,gemini,sell
1970-01-19 16:52:34.757,2021-03-17 04:19:17.258,28427475988,55731.01,0.00001,gemini,sell
1970-01-19 16:52:34.757,2021-03-17 04:19:17.257,28427475973,55731.01,0.95702334,gemini,sell
1970-01-19 16:52:34.757,2021-03-17 04:19:17.257,28427475971,55731.02,0.00000666,gemini,sell
1970-01-19 16:52:34.757,2021-03-17 04:19:17.256,28427475959,55731.02,0.03588,gemini,sell
1970-01-19 16:52:34.757,2021-03-17 04:19:17.214,28427475771,55733.93,0.00002,gemini,sell
1970-01-19 16:52:34.749,2021-03-17 04:19:09.284,28427456415,55752.36,0.00353531,gemini,buy
1970-01-19 16:52:34.748,2021-03-17 04:19:08.780,28427454727,55752.36,0.00033034,gemini,buy
1970-01-19 16:52:34.746,2021-03-17 04:19:06.708,28427451182,55752.36,0.00034445,gemini,buy
1970-01-19 16:52:34.737,2021-03-17 04:18:57.609,28427426031,55724.05,0.00023764,gemini,buy
1970-01-19 16:52:34.737,2021-03-17 04:18:57.609,28427426029,55715.26,0.00003655,gemini,buy
1970-01-19 16:52:34.737,2021-03-17 04:18:57.609,28427426027,55715.26,0.00004383,gemini,buy
1970-01-19 16:52:34.721,2021-03-17 04:18:41.070,28427389864,55726.78,0.01054987,gemini,buy
1970-01-19 16:52:34.709,2021-03-17 04:18:29.615,28427359601,55720.27,0.00003267,gemini,buy
1970-01-19 16:52:34.709,2021-03-17 04:18:29.615,28427359599,55720.27,0.00003482,gemini,buy
1970-01-19 16:52:34.709,2021-03-17 04:18:29.615,28427359597,55720.27,0.01059905,gemini,buy
1970-01-19 16:52:34.709,2021-03-17 04:18:29.615,28427359595,55720.27,0.00003346,gemini,buy
1970-01-19 16:52:34.695,2021-03-17 04:18:15.496,28427327796,55722.92,0.0004198,gemini,buy
1970-01-19 16:52:34.689,2021-03-17 04:18:09.334,28427311567,55723.57,0.00085728,gemini,buy
1970-01-19 16:52:34.689,2021-03-17 04:18:09.011,28427310008,55723.57,0.01759872,gemini,buy
1970-01-19 16:52:34.688,2021-03-17 04:18:08.323,28427307552,55696.98,0.03308605,gemini,buy
1970-01-19 16:52:34.688,2021-03-17 04:18:08.323,28427307550,55696.98,0.02898395,gemini,buy
1970-01-19 16:52:34.687,2021-03-17 04:18:07.521,28427305463,55696.97,0.00016096,gemini,buy
1970-01-19 16:52:34.666,2021-03-17 04:17:46.935,28427250302,55726.51,0.0089316,gemini,buy
